,address,adm-fees,garage-places,price,rooms,square-foot,neighborhood,city,latitude,longitude,rand
4583,"Rua Salinas, 267 ",491.0,1,455489.0,3,110, Floresta, Belo Horizonte ,-19.91359,-43.9138661,0.8308708665440863
4584,Rua Perdigão ,330.0,2,417359.0,2,138, Fernão Dias, Belo Horizonte ,-19.868639,-43.9213333,0.2799806773145158
4585,Rua Joaquim Linhares ,1324.0,4,3911214.0,4,217, Anchieta, Belo Horizonte ,-19.9500206,-43.9260666,0.3368530346836415
4586,Rua Chicago ,1668.0,4,2900568.0,4,179, Sion, Belo Horizonte ,-19.9533011,-43.9330402,0.7670112504610316
4587,"Avenida Otacílio Negrão de Lima, 000 ",,--,1396080.0,--,1000, Bandeirantes, Belo Horizonte ,-19.8609803,-43.9768403,0.6826804320909906
4588,Rua Alumínio ,950.0,3,2730848.0,4,164, Serra, Belo Horizonte ,-19.9390308,-43.9256143,0.44034004360981105
4589,"Rua Carolina Figueiredo, 44 ",810.0,2,890228.0,2,62, Serra, Belo Horizonte ,-19.9390553,-43.923549,0.05873211183937965
4590,"Rua Nicarágua, 36 ",225.0,3,1246312.0,3,88, Sion, Belo Horizonte ,-19.9564572,-43.940152,0.8696354866022332
4591,Rua Coronel Jairo Pereira ,750.0,3,1125177.0,3,168, Palmares, Belo Horizonte ,-19.8773208,-43.9339976,0.30831142062650785
4592,"Rua Gonçalves Dias, 655 ",1250.0,2,2196709.0,4,270, Savassi, Belo Horizonte ,-19.9311846,-43.9376407,0.6227982879828451
4593,Rua Anchieta ,300.0,1,236472.0,2,70, Padre Eustáquio, Belo Horizonte ,-19.9188427,-43.9808847,0.26058731207770036
4594,Rua Gonçalves Dias ,1300.0,2,2694296.0,4,280, Santo Agostinho, Belo Horizonte ,-19.9311846,-43.9376407,0.2262344375830445
4595,Rua Pitangui ,250.0,1,523218.0,3,108, Sagrada Família, Belo Horizonte ,-19.9023386,-43.9420716,0.3743128203852404
4596,Rua Mariano Procópio ,,2,764626.0,2,33, João Pinheiro, Belo Horizonte ,-19.9305746,-43.9939538,0.6690644655302559
4597,Rua Ramalho Ortigão ,100.0,2,367013.0,3,60, Santa Branca, Belo Horizonte ,-19.8327541,-43.9664751,0.6512025364270172
4598,Rua São Joaquim ,475.0,2,472895.0,3,89, Sagrada Família, Belo Horizonte ,-19.8976312,-43.9209084,0.6190503481123474
4599,"Rua Alvarenga Peixoto, 594 ",800.0,--,818889.0,2,42, Lourdes, Belo Horizonte ,-19.929576,-43.9494157,0.6277142970456426
4600,Rua Zélia ,170.0,1,170295.0,2,50, Piratininga Venda Nova, Belo Horizonte ,-19.8143231,-43.9924323,0.35298425233481556
4601,"Rua Vereador Washington Walfrido, 116 ",960.0,3,1474346.0,4,154, Buritis, Belo Horizonte ,-19.9739409,-43.9732954,0.3411253978249169
4602,"Rua Cláudio Manoel, 1011 ",1800.0,3,1944028.0,3,145, Savassi, Belo Horizonte ,-19.9335821,-43.9329926,0.7819893880352576
4603,"Rua Cabo Verde, 444 ",750.0,2,864336.0,2,64, Cruzeiro, Belo Horizonte ,-19.9453381,-43.9237247,0.6802112352901731
4604,"Rua Gonçalves Dias, 865 ",,4,5178053.0,4,294, Funcionários, Belo Horizonte ,-19.9311846,-43.9376407,0.306321947514281
4605,"Rua Coronel Otávio Diniz, 129 ",350.0,2,411663.0,2,55, Santa Efigênia, Belo Horizonte ,-19.9141086,-43.9070837,0.13293437510059014
4606,"Rua Ulhoa Cintra, 50 ",,--,508279.0,--,31, Santa Efigênia, Belo Horizonte ,-19.9226563,-43.9216125,0.4889025580681964
4607,"Rua Padre Leopoldo Mertens, 1542 ",,1,179223.0,2,50, Pampulha, Belo Horizonte ,-19.8714273,-43.954594,0.20145441465863867
4608,"Rua da Bahia, 1192 ",350.0,--,260184.0,1,50, Centro, Belo Horizonte ,-19.9151776,-43.9347647,0.3123584654914576
4609,"Rua Elói Mendes, 151 ",,--,661548.0,5,300, Sagrada Família, Belo Horizonte ,-19.9092109,-43.922802,0.025793162110346768
4610,Rua José Flora ,,1,245761.0,2,44, Letícia, Belo Horizonte ,-19.8050275,-43.9780306,0.4307486376013224
4611,Rua Guanhães ,360.0,1,619171.0,3,110, Colégio Batista, Belo Horizonte ,-19.9075137,-43.9338139,0.9071351184081647
4612,Rua Princesa Isabel ,200.0,2,327055.0,3,90, Jardim Leblon, Belo Horizonte ,-19.883784,-43.9351449,0.08662578664163223
4613,"Rua Patagônia, 244 ",1200.0,2,1272433.0,4,180, Sion, Belo Horizonte ,-19.9592013,-43.9350687,0.5675733090525205
4614,Rua Professor Tabajara Pedroso ,,2,587837.0,3,90, Palmares, Belo Horizonte ,-19.8715459,-43.9344659,0.09126749777688514
4615,Rua Cláudio Antônio ,,6,370065.0,5,500, Aparecida, Belo Horizonte ,-19.891539,-43.9609955,0.5645257049823755
4616,"Rua Jacutinga, 909 ",365.0,1,1238.0,2,42, Padre Eustáquio, Belo Horizonte ,-19.9143198,-43.9934555,0.2590587013107236
4617,Avenida João Pinheiro ,400.0,--,465021.0,3,100, Centro, Belo Horizonte ,-19.9268305,-43.9366543,0.20532823264225153
4618,Rua Pernambuco ,1969.0,3,1989819.0,5,300, Funcionários, Belo Horizonte ,-19.9282957,-43.9329987,0.7740793882715229
4619,Rua Ministro Hermenegildo de Barros ,,4,1551215.0,4,220, Itapoã, Belo Horizonte ,-19.8396132,-43.9613263,0.4312054367893827
4620,Rua Gonçalves ,,2,776230.0,3,119, Candelaria, Belo Horizonte ,-19.81592,-43.9658757,0.9419944428131756
4621,"Rua Conceição Aparecida Augsten, 294 ",178.0,1,288087.0,2,51, Castelo, Belo Horizonte ,-19.8914702,-43.998707,0.7586708624139068
4622,Rua José Cleto ,297.0,1,265812.0,3,65, Palmares, Belo Horizonte ,-19.8764738,-43.9315827,0.3111499020642683
4623,Rua Polônia ,,2,584932.0,3,108, Copacabana, Belo Horizonte ,-19.8262206,-43.9922067,0.6986494813658366
4624,Rua Grão Pará ,,1,536083.0,1,41, Santa Efigênia, Belo Horizonte ,-19.9220194,-43.9214366,0.16840469719040385
4625,Rua Tabelião Ferreira de Carvalho ,,4,1933187.0,5,482, Cidade Nova, Belo Horizonte ,-19.8869404,-43.9290733,0.7162865346626729
4626,"Rua Ophil Ribeiro, 410 ",300.0,1,254080.0,2,57, Palmeiras, Belo Horizonte ,-19.9673585,-43.9827245,0.5491103630324311
4627,Rua Alumínio ,950.0,3,2721812.0,4,166, Serra, Belo Horizonte ,-19.9390308,-43.9256143,0.5471101604924694
4628,Rua Leonil Prata ,130.0,1,215731.0,3,64, Alípio de Melo, Belo Horizonte ,-19.893847,-44.0035335,0.4750640334451538
4629,"Rua Ulhoa Cintra, 50 ",,--,353381.0,--,24, Santa Efigênia, Belo Horizonte ,-19.9226563,-43.9216125,0.07440135935321501
4630,"Rua Boaventura, 2085 ",,2,462203.0,2,54, Liberdade, Belo Horizonte ,-19.8700087,-43.94948275136835,0.538108257933161
4631,Rua Polônia ,,3,373392.0,2,65, Jardim Leblon, Belo Horizonte ,-19.8262206,-43.9922067,0.6684938545582969
4632,Rua Martim Francisco ,452.0,1,472798.0,2,110, Gutierrez, Belo Horizonte ,-19.9388518,-43.9592489,0.8199438066967948
4633,Rua Ingá ,220.0,1,325887.0,2,51, Ipiranga, Belo Horizonte ,-19.8842602,-43.9356082,0.6805228089047112
4634,Rua Castelo da Beira ,650.0,3,1876548.0,4,240, Castelo, Belo Horizonte ,-19.8756937,-43.9974297,0.03851515867655664
4635,Rua Domingos Vieira ,500.0,--,438346.0,1,41, Santa Efigênia, Belo Horizonte ,-19.9229036,-43.9230934,0.5354152983926559
4636,"Rua Marliéria, 46 ",293.0,1,336062.0,2,70, Santa Inês, Belo Horizonte ,-19.881448,-43.9082648,0.3919232769373583
4637,Rua Gonçalves Dias ,1.0,2,1719564.0,3,91, Lourdes, Belo Horizonte ,-19.9311846,-43.9376407,0.6117036686423484
4638,Avenida Petrolina ,652.0,1,304951.0,2,67, Sagrada Família, Belo Horizonte ,-19.9035563,-43.9192199,0.4686197049242632
4639,Rua Gonçalves Dias ,,2,1233674.0,4,164, Funcionários, Belo Horizonte ,-19.9311846,-43.9376407,0.21522151333286355
4640,"Rua Henrique Furtado Portugal, 0 ",280.0,2,420241.0,3,78, Buritis, Belo Horizonte ,-19.9722454,-43.9667316,0.05898369411074833
4641,Rua Rio Grande do Norte ,1000.0,1,1026026.0,3,100, Funcionários, Belo Horizonte ,-19.9302239,-43.9306127,0.9305296347327389
4642,Rua Cura D'Ars ,200.0,2,1238300.0,3,170, Alto Barroca, Belo Horizonte ,-19.9236539,-43.9633717,0.7933376933203548
4643,Rua Juvenal Melo Senra ,2150.0,3,1843617.0,4,155, Belvedere, Belo Horizonte ,-19.9726191,-43.9383825,0.8943006870280694
4644,Rua Senador Pompéo ,540.0,2,488855.0,3,90, Serra, Belo Horizonte ,-19.9361721,-43.9202723,0.3687301958359728
4645,Avenida do Contorno ,,4,3141712.0,4,205, Lourdes, Belo Horizonte ,-19.9156428,-43.9453796,0.3165912675545214
4646,Rua Ministro Oliveira Salazar ,10.0,2,566237.0,4,40, Santa Mônica, Belo Horizonte ,-19.8175291,-43.9740618,0.9207846599381342
4647,Rua São Tomáz de Aquino ,330.0,2,711445.0,3,108, São Pedro, Belo Horizonte ,-19.9504807,-43.9400618,0.20385309937559226
4648,Rua Bolívia ,560.0,1,493428.0,3,115, São Pedro, Belo Horizonte ,-19.9488009,-43.9368301,0.7482899745581697
4649,Rua Engenheiro Walter Kurrle ,3873.0,5,4323407.0,4,274, Belvedere, Belo Horizonte ,-19.9777773,-43.9433639,0.6848838134943549
4650,Rua Sergipe ,,--,4691058.0,--,520, Centro, Belo Horizonte ,-19.9276923,-43.9354354,0.7276444271652873
4651,"Rua Joaquim Linhares, 555 ",500.0,2,762576.0,2,100, Anchieta, Belo Horizonte ,-19.9500206,-43.9260666,0.7319379169943292
4652,Rua Alessandra Salum Cadar ,340.0,1,282329.0,2,60, Buritis, Belo Horizonte ,-19.9760471,-43.9703167,0.7637130071083444
4653,"Avenida Portugal, 00 ",,3,1008593.0,3,243, Santa Amélia, Belo Horizonte ,-19.8425871,-43.9698185,0.21905847640953835
4654,Rua Anil ,,3,628540.0,2,239, São Salvador, Belo Horizonte ,-19.8951854,-44.0162278,0.42799263363907136
4655,"Rua São Lázaro, 157 ",405.0,2,805847.0,4,196, Sagrada Família, Belo Horizonte ,-19.8963926,-43.9254451,0.5121020719903198
4656,"Rua Alvarenga Peixoto, 425 ",,2,1939352.0,3,118, Lourdes, Belo Horizonte ,-19.929576,-43.9494157,0.35959237952562706
4657,"Rua Engenheiro Walter Kurrle, 12 ",,5,9107199.0,4,548, Belvedere, Belo Horizonte ,-19.9777773,-43.9433639,0.10633976349647922
4658,Rua Afonso Ferreira Gomes ,,2,1671991.0,3,210, Paquetá, Belo Horizonte ,-19.8719965,-43.9980992,0.22141792893377554
4659,"Rua Alvarenga Peixoto, 425 ",,2,1727744.0,3,124, Lourdes, Belo Horizonte ,-19.929576,-43.9494157,0.9754825578725167
4660,"Rua Ouro Preto, 1396 ",,3,2176640.0,4,126, Santo Agostinho, Belo Horizonte ,-19.9190479,-43.949625,0.9674357146552393
4661,Rua da Bahia ,3500.0,4,7712139.0,4,311, Lourdes, Belo Horizonte ,-19.9151776,-43.9347647,0.6850591375849261
4662,"Rua Curimatã, 10 ",320.0,2,560372.0,2,90, São Gabriel, Belo Horizonte ,-19.852461,-43.9114748,0.9228157938323492
4663,"Rua Conselheiro Andrade Figueira, 21 ",680.0,1,723776.0,3,110, Gutierrez, Belo Horizonte ,-19.940385,-43.956856,0.86518348917877
4664,"Rua Patagônia, 66 ",1025.0,1,851489.0,4,170, Sion, Belo Horizonte ,-19.9592013,-43.9350687,0.20380465733853848
4665,Rua Lua ,10.0,4,4782915.0,4,455, Santa Lúcia, Belo Horizonte ,-19.9699031,-43.9473786,0.6608534523579966
4666,Rua Teixeira de Freitas ,,2,885955.0,3,140, Santo Antônio, Belo Horizonte ,-19.9473451,-43.9478337,0.8920084809570623
4667,Rua Joubert Guerra ,350.0,2,587219.0,3,75, Ouro Preto, Belo Horizonte ,-19.8712252,-43.9773743,0.7443747772166405
4668,Rua Passos ,323.0,2,332795.0,2,65, Carlos Prates, Belo Horizonte ,-19.9102899,-43.9652757,0.2812028060760231
4669,"Rua Magi Salomon, 797 ",200.0,1,443440.0,2,87, Salgado Filho, Belo Horizonte ,-19.9432418,-43.9805991,0.5244577729479188
4670,"Rua Professor Arduino Bolivar, 0 ",,3,2475864.0,4,145, Santo Antônio, Belo Horizonte ,-19.9438548,-43.9459696,0.7898264570084045
4671,Rua Via Láctea ,620.0,2,929876.0,3,190, Santa Lúcia, Belo Horizonte ,-19.9599038,-43.9467753,0.9214915938231731
4672,Rua Levindo Ignácio Ribeiro ,380.0,2,695852.0,3,164, Santa Amélia, Belo Horizonte ,-19.8410077,-43.9762867,0.7941052373516574
4673,Rua dos Coroados ,,8,1340603.0,4,337, Santa Mônica, Belo Horizonte ,-19.8289154,-43.9818309,0.17169157539627844
4674,Rua Campestre ,680.0,1,388615.0,2,125, Sagrada Família, Belo Horizonte ,-19.910294,-43.9229806,0.4298577751751308
4675,Rua Venezuela ,900.0,2,916711.0,2,70, Sion, Belo Horizonte ,-19.953459,-43.9369995,0.9053389633191514
4676,Rua Tobias Moscoso ,1500.0,3,2377583.0,4,174, Santa Lúcia, Belo Horizonte ,-19.9660416,-43.9524157,0.32182554846522604
4677,Rua Antônio Torres ,300.0,1,400247.0,3,136, Sagrada Família, Belo Horizonte ,-19.9080039,-43.9240066,0.43563719985923166
4678,"Rua Gonçalves Dias, 1 ",530.0,1,825413.0,1,44, Savassi, Belo Horizonte ,-19.9311846,-43.9376407,0.15423544028457603
4679,"Rua Ulhoa Cintra, 50 ",,--,395022.0,--,24, Santa Efigênia, Belo Horizonte ,-19.9226563,-43.9216125,0.9564035191405998
4680,Rua Hildebrando de Oliveira ,,1,254501.0,2,68, Copacabana, Belo Horizonte ,-19.8348311,-43.9827723,0.5682496022078224
4681,Avenida Afonso Pena ,1240.0,--,1034055.0,4,220, Funcionários, Belo Horizonte ,-19.9469331,-43.9212512,0.6185907246131754
4682,Rua Alberto Bressane ,1.0,4,1073462.0,5,502, São Lucas, Belo Horizonte ,-19.9300689,-43.9139527,0.2996012213248922
4683,"Rua Venezuela, 410 ",,2,1004496.0,3,78, Sion, Belo Horizonte ,-19.953459,-43.9369995,0.4277133637143026
4684,"Avenida Maria Júlia de Lima, 85 ",,2,660168.0,3,166, Betânia, Belo Horizonte ,-19.9680473,-43.9927567,0.1892899206883707
4685,Rua Rodrigues Caldas ,,2,1456989.0,--,140, Santo Agostinho, Belo Horizonte ,-19.9304751,-43.9564783,0.6559140728075273
4686,Rua Mário Batista da Costa ,10.0,2,633789.0,3,100, Planalto, Belo Horizonte ,-19.8311915,-43.9552307,0.5234382885893896
4687,Rua Monte Carmelo ,,3,1010119.0,5,205, Floresta, Belo Horizonte ,-19.9104485,-43.927612,0.8837507913372812
4688,"Rua Professor Estevão Pinto, 0 ",1700.0,4,2195247.0,4,520, Serra, Belo Horizonte ,-19.9354541,-43.9252254,0.5539327567248655
4689,Rua Raul Pompéia ,1.0,1,423819.0,1,76, São Pedro, Belo Horizonte ,-19.9442016,-43.9377803,0.5168245915467543
4690,"Rua Batista Carneiro, 186 ",220.0,1,276489.0,3,62, Salgado Filho, Belo Horizonte ,-19.9389449,-43.983291,0.5203753344588128
4691,Rua Geórgia ,350.0,1,304202.0,3,84, Estrela Dalva, Belo Horizonte ,-19.9657034,-43.9678015,0.7000666476957447
4692,"Rua Ulhoa Cintra, 50 ",,--,497661.0,--,33, Santa Efigênia, Belo Horizonte ,-19.9226563,-43.9216125,0.1273598939794749
4693,"Avenida do Contorno, 4878 ",900.0,2,1118425.0,3,102, Funcionários, Belo Horizonte ,-19.9156428,-43.9453796,0.772893605500652
4694,"Rua Professor Moraes, 0 ",,2,871843.0,2,53, Savassi, Belo Horizonte ,-19.8624858,-43.9614177,0.7025959144756708
4695,"Rua Prados, 567 ",,2,413844.0,2,53, Carlos Prates, Belo Horizonte ,-19.908874,-43.9581104,0.8580054619075154
4696,Rua Costa Monteiro ,300.0,1,622886.0,3,110, Sagrada Família, Belo Horizonte ,-19.9034024,-43.9277673,0.3251911007952827
4697,Rua Castigliano ,250.0,1,290305.0,3,65, Caiçara Adeláide, Belo Horizonte ,-19.9180215,-43.9755742,0.8491740376596479
4698,Rua Artur de Sá ,,--,206209.0,1,25, Cidade Nova, Belo Horizonte ,-19.8775301,-43.9251297,0.783377962141541
4699,Rua Senador Pompéo ,600.0,2,498862.0,3,105, Serra, Belo Horizonte ,-19.9361721,-43.9202723,0.6014436658625599
4700,"Rua dos Aimorés, 324 ",550.0,2,1590158.0,3,160, Funcionários, Belo Horizonte ,-19.9245137,-43.9538877,0.35827173140041046
4701,"Rua Boaventura, 2085 ",,2,536063.0,3,67, Liberdade, Belo Horizonte ,-19.8700087,-43.94948275136835,0.14881392056885678
4702,"Rua Olympio Teixeira Guimarães, 25 ",450.0,2,737043.0,3,100, Estoril, Belo Horizonte ,-19.9671695,-43.9596331,0.33912427208008744
4703,"Rua Iracy Manata, 109 ",765.0,2,651055.0,2,80, Buritis, Belo Horizonte ,-19.9671697,-43.9701124,0.6259732552064217
4704,Rua Conceição Vidigal Paulucci ,100.0,1,258561.0,2,70, Palmares, Belo Horizonte ,-19.8722223,-43.938721,0.002609115200691847
4705,Rua Cláudio Manoel ,3700.0,4,4167294.0,4,250, Funcionários, Belo Horizonte ,-19.9335821,-43.9329926,0.906553536257614
4706,Rua São Gonçalo do Pará ,10.0,1,220925.0,2,43, Jardim Leblon, Belo Horizonte ,-19.822147,-43.9909337,0.046255546944017345
4707,Rua Doutor Júlio Otaviano Ferreira ,,4,2284660.0,5,279, Cidade Nova, Belo Horizonte ,-19.8875986,-43.9254185,0.7162027996398551
4708,Rua Messina ,,4,17065.0,5,500, Bandeirantes, Belo Horizonte ,-19.8569573,-43.9884301,0.3764062649770037
4709,Rua Saide Haddad Antônio ,,2,428242.0,3,75, Santa Amélia, Belo Horizonte ,-19.8392527,-43.9843107,0.12316051875121492
4710,"Rua Ulhoa Cintra, 50 ",,--,455089.0,--,30, Santa Efigênia, Belo Horizonte ,-19.9226563,-43.9216125,0.16320737235713978
4711,Rua Professor Sálvio Nunes ,,13,8895378.0,4,800, Mangabeiras, Belo Horizonte ,-19.9564585,-43.9161332,0.2599725796064837
4712,Rua Henrique Furtado Portugal ,280.0,--,420114.0,3,78, Buritis, Belo Horizonte ,-19.9722454,-43.9667316,0.05562032696294783
4713,Rua Rio Grande do Norte ,,2,1108446.0,2,74, Funcionários, Belo Horizonte ,-19.9302239,-43.9306127,0.36223978685459146
4714,Rua Alsácia ,350.0,2,1017772.0,4,115, Padre Eustáquio, Belo Horizonte ,-19.9177044,-43.9873145,0.5655868363376486
4715,"Rua Congonhas, 504 ",500.0,2,864825.0,2,61, Santo Antônio, Belo Horizonte ,-19.9433887,-43.941144,0.5310064820805722
4716,Rua Pium,2300.0,3,2061442.0,4,164,,Belo Horizonte,-19.9514868,-43.9301243,0.4524565617692712
4717,Rua São Paulo ,430.0,1,479810.0,1,45, Centro, Belo Horizonte ,-19.914782,-43.9388011,0.4240565115300109
4718,"Rua Henrique Furtado Portugal, 140 ",350.0,1,309669.0,3,65, Buritis, Belo Horizonte ,-19.9722454,-43.9667316,0.059601452914587516
4719,Rua Sebastião Nepomuceno ,,2,644181.0,3,122, Itapoã, Belo Horizonte ,-19.8384733,-43.9556921,0.7123818124820175
4720,"Rua Ulhoa Cintra, 50 ",,--,656485.0,--,42, Santa Efigênia, Belo Horizonte ,-19.9226563,-43.9216125,0.6295827427537068
4721,Rua Curitiba ,2961.0,3,2814222.0,4,273, Lourdes, Belo Horizonte ,-19.9122312,-43.9396634,0.4866191095683766
4722,Rua Maria Ferreira de Jesus ,,3,887264.0,3,300, Barreiro, Belo Horizonte ,-19.9963084,-44.0218663,0.37517558400293216
4723,"Rua São Roque, 1340 ",250.0,1,308450.0,3,65, Sagrada Família, Belo Horizonte ,-19.898824,-43.9193503,0.8680240462526836
4724,Avenida Cristiano Machado ,,1,469246.0,--,49, Cidade Nova, Belo Horizonte ,-19.8475195,-43.9324755,0.7663039503129716
4725,"Rua Ulhoa Cintra, 50 ",,--,458368.0,--,29, Santa Efigênia, Belo Horizonte ,-19.9226563,-43.9216125,0.6614719295420829
4726,"Vila da Serra, Nova Lima ",,8,15722666.0,5,718,,Belo Horizonte,-19.980007,-43.9412343,0.519639989683856
4727,Rua Fidélis Martins ,,6,3053326.0,5,300, Buritis, Belo Horizonte ,-19.9680426,-43.9707378,0.3086151464424668
4728,"Rua Santa Rita Durão, 74 ",,1,408487.0,--,30, Funcionários, Belo Horizonte ,-19.9344756,-43.9346452,0.6710540479455367
4729,"Rua Martim de Carvalho, 440 ",,2,1511941.0,3,90, Santo Agostinho, Belo Horizonte ,-19.9311733,-43.9479411,0.33152219838954833
4730,Avenida Bernardo Monteiro ,,1,666088.0,3,135, Floresta, Belo Horizonte ,-19.9281404,-43.9287901,0.48427524801764166
4731,Avenida Warley Aparecido Martins ,,1,150335.0,2,45, Solar do Barreiro, Belo Horizonte ,-20.0071935,-44.0205248,0.564221742191098
4732,Rua João Gualberto Filho ,,--,247834.0,--,69, Sagrada Família, Belo Horizonte ,-19.8938185,-43.9237959,0.2651993031283898
4733,Rua Maranhão ,2000.0,2,2008276.0,4,200, Santa Efigênia, Belo Horizonte ,-19.9265829,-43.9240941,0.15708677160853024
4734,Rua Sílvio de Oliveira Martins ,560.0,3,612981.0,3,180, Buritis, Belo Horizonte ,-19.9738876,-43.9697931,0.5656782577049537
4735,Rua Manoel Francisco da Silva ,,8,403300.0,2,321, Jaqueline, Belo Horizonte ,-19.8041346,-43.9450698,0.2027744693300444
4736,"Rua Henrique Furtado Portugal, 76 ",1000.0,2,740917.0,4,138, Buritis, Belo Horizonte ,-19.9722454,-43.9667316,0.05845728138384687
4737,"Rua Ulhoa Cintra, 50 ",,--,374904.0,--,24, Santa Efigênia, Belo Horizonte ,-19.9226563,-43.9216125,0.7245010564486357
4738,Avenida Brasil ,,--,872093.0,--,145, Santa Efigênia, Belo Horizonte ,-19.9290274,-43.9305101,0.3553719119316132
4739,"Rua Gama Cerqueira, 1123 ",,1,299634.0,2,48, Jardim América, Belo Horizonte ,-19.9454281,-43.9709884,0.9853611814837259
4740,Rua Manoel Cunha ,,1,369596.0,2,120, Minascaixa, Belo Horizonte ,-19.8067309,-43.955092,0.5498681894431346
4741,Rua Mato Grosso ,594.0,1,346153.0,1,41, Santo Agostinho, Belo Horizonte ,-19.9173124,-43.9464026,0.9362986348417641
4742,Rua Antônio de Albuquerque ,,2,1872365.0,3,106, Savassi, Belo Horizonte ,-19.936584,-43.9421163,0.28950792734015673
4743,"Rua Ulhoa Cintra, 50 ",,--,406868.0,--,26, Santa Efigênia, Belo Horizonte ,-19.9226563,-43.9216125,0.7663607969613625
4744,Rua Arapari ,1.0,2,484692.0,3,77, São Geraldo, Belo Horizonte ,-19.8973866,-43.8938663,0.23011588586425624
4745,Rua Cristina ,,3,2890247.0,4,176, Carmo, Belo Horizonte ,-19.9472539,-43.9352691,0.994570662921157
4746,Rua Rodrigues Caldas ,,--,446601.0,--,50, Santo Agostinho, Belo Horizonte ,-19.9304751,-43.9564783,0.16503172489227813
4747,Rua São Pedro ,,8,880375.0,4,180, Horto Florestal, Belo Horizonte ,-19.8453642,-43.9551455,0.7383356964303531
4748,"Avenida Raja Gabaglia, 1597 ",,6,3629249.0,--,297, Luxemburgo, Belo Horizonte ,-19.9364152,-43.9533964,0.06815671091508446
4749,Rua Albita ,350.0,2,645669.0,2,54, Cruzeiro, Belo Horizonte ,-19.9428424,-43.9271024,0.03706914080116941
4750,Avenida Cristiano Machado ,362.0,--,245196.0,1,42, Cidade Nova, Belo Horizonte ,-19.8475195,-43.9324755,0.6759906959797016
4751,"Rua Desembargador Jorge Fontana, 200 ",646.0,1,974275.0,2,82, Belvedere, Belo Horizonte ,-19.9742039,-43.9395163,0.46205536483717335
4752,Rua La Plata ,1610.0,4,3942287.0,4,239, Sion, Belo Horizonte ,-19.9542202,-43.9328012,0.051847458351176434
4753,Rua Padre Marinho ,,2,1090569.0,2,66, Santa Efigênia, Belo Horizonte ,-19.9250502,-43.9250376,0.8011249653506907
4754,Avenida Augusto de Lima ,400.0,--,326378.0,2,66, Centro, Belo Horizonte ,-19.9230616,-43.9441556,0.25440898303476056
4755,Rua Piauí ,572.0,2,1189629.0,2,70, Funcionários, Belo Horizonte ,-19.9385064,-43.9287698,0.5497951500933353
4756,Rua Assunção ,350.0,1,942469.0,4,145, Sion, Belo Horizonte ,-19.9539031,-43.9378663,0.7808657538017088
4757,Avenida Luíz Paulo Franco ,,1,1125458.0,1,76, Belvedere, Belo Horizonte ,-19.9747374,-43.9422752,0.2545789216688593
